fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
9,Baseline,21.0,0.7587099478333333,0.29702175799999997,0.12033333333333333,0.099,-1.2233333333333334,-1.228,1.458,1.43,0.12033333333333333,0.099,-1.2233333333333334,-1.228,1.458,1.43,-11.079666666666668,-0.9315,-31.107333333333333,-30.661,34.79033333333333,34.7215,21
9,Baseline,22.0,3.477406407,3.7936793829999997,0.18266666666666667,0.163,-1.207,-1.214,1.5403333333333336,1.514,0.18266666666666667,0.163,-1.207,-1.214,1.5403333333333336,1.514,0.24566666666666662,0.09400000000000003,-29.560333333333332,-29.762999999999998,31.14916666666667,31.918,22
9,Baseline,23.0,-0.1928807186666667,-0.957399556,0.24,0.222,-1.1796666666666666,-1.193,1.6263333333333332,1.593,0.24,0.222,-1.1796666666666666,-1.193,1.6263333333333332,1.593,-0.06116666666666667,0.194,-30.02116666666667,-29.7805,29.245666666666665,28.5625,23
9,Baseline,24.0,2.246503719,1.7376033055,0.276,0.276,-1.153,-1.153,1.693,1.693,0.276,0.276,-1.153,-1.153,1.693,1.693,1.7245000000000001,1.294,-28.718,-28.9175,29.66325,29.98,24
9,Rotation,1.0,20.901388746166667,7.2731844605000004,10.196,10.196,0.48299999999999993,0.483,21.047,21.047,10.196,10.196,0.48299999999999993,0.483,21.047,21.047,8.342,10.184999999999999,-147.3235,-150.61700000000002,168.05933333333334,161.068,25
9,Rotation,2.0,11.146350439666667,12.16354028,8.005,8.005,0.513,0.513,15.994,15.994,8.005,8.005,0.513,0.513,15.994,15.994,-6.141666666666668,2.7995,-136.49533333333332,-138.123,156.083,163.35649999999998,26
9,Rotation,3.0,-16.409876848333333,12.38653731,6.264,6.264,-0.249,-0.249,12.563,12.563,6.264,6.264,-0.249,-0.249,12.563,12.563,2.169333333333334,8.559,-132.51133333333334,-131.815,139.64216666666667,135.6905,27
9,Rotation,4.0,-19.575572669,-3.0047029515,4.827,4.827,-0.65,-0.65,10.341,10.341,4.827,4.827,-0.65,-0.65,10.341,10.341,18.6825,11.302,-127.44433333333332,-122.50550000000001,131.69216666666668,137.566,28
9,Rotation,5.0,-4.745128147333333,0.09077299949999995,3.615,3.615,-1.477,-1.477,8.453,8.453,3.615,3.615,-1.477,-1.477,8.453,8.453,0.6989999999999998,3.1470000000000002,-119.29533333333332,-117.11449999999999,136.1555,136.561,29
9,Rotation,6.0,-74.2298720565,-110.92728045000001,2.579,2.579,-2.121,-2.121,6.989999999999999,6.99,2.579,2.579,-2.121,-2.121,6.989999999999999,6.99,2.887,2.5025,-119.211,-120.9845,119.15516666666667,116.6895,30
9,Rotation,7.0,-26.856600555166665,3.3571864995,1.683,1.683,-2.7580000000000005,-2.758,5.835,5.835,1.683,1.683,-2.7580000000000005,-2.758,5.835,5.835,27.381500000000003,7.390499999999999,-116.64783333333334,-116.30199999999999,110.55616666666667,110.20349999999999,31
9,Rotation,8.0,-73.67251795633332,-76.28130953,0.902,0.902,-3.349,-3.349,5.067,5.067,0.902,0.902,-3.349,-3.349,5.067,5.067,16.812333333333335,-1.5184999999999997,-111.69616666666667,-110.3995,118.22250000000001,119.21000000000001,32
9,Rotation,9.0,23.89530797266666,5.915979701,0.215,0.215,-4.273,-4.273,4.336,4.336,0.215,0.215,-4.273,-4.273,4.336,4.336,206.09633333333332,-4.146,-110.93900000000001,-111.443,108.3085,105.18549999999999,33
9,Rotation,10.0,-5.344482647166667,0.4535772665000001,-0.39200000000000007,-0.392,-4.997,-4.997,3.863,3.863,-0.39200000000000007,-0.392,-4.997,-4.997,3.863,3.863,-6.734166666666667,-0.9535,-105.27199999999999,-104.77449999999999,104.15433333333334,100.099,34
9,Rotation,11.0,-19.97198687566667,-0.5862434670000001,-0.93,-0.93,-5.528,-5.528,3.626,3.626,-0.93,-0.93,-5.528,-5.528,3.626,3.626,4.9255,4.3715,-100.4665,-100.339,110.42399999999999,109.77799999999999,35
9,Rotation,12.0,-30.545534997833332,-12.452364185,-1.4110000000000003,-1.411,-6.174,-6.174,3.391,3.391,-1.4110000000000003,-1.411,-6.174,-6.174,3.391,3.391,-4.788166666666666,0.4265,-101.05516666666666,-99.7975,97.00366666666667,96.2265,36
9,Rotation,13.0,-21.339209242666666,-4.4312079015,-1.841,-1.841,-6.873,-6.873,3.029,3.029,-1.841,-1.841,-6.873,-6.873,3.029,3.029,-10.067833333333333,-2.4735,-96.75966666666666,-96.7835,104.5695,105.45150000000001,37
9,Rotation,14.0,-13.0515580115,6.2774072005,-2.227,-2.227,-7.334,-7.334,2.938,2.938,-2.227,-2.227,-7.334,-7.334,2.938,2.938,-1.3263333333333334,-0.78,-102.32816666666668,-100.79849999999999,91.37783333333334,92.08949999999999,38
9,Rotation,15.0,-67.39996780016666,-68.630403962,-2.576,-2.576,-7.867,-7.867,2.943,2.943,-2.576,-2.576,-7.867,-7.867,2.943,2.943,-3.3368333333333333,-2.94,-100.41783333333335,-100.8165,97.57383333333333,95.958,39
9,Washout,1.0,-11.2222895995,-11.4229618465,-6.152,-6.152,-13.821999999999997,-13.822,1.299,1.299,-6.152,-6.152,-13.821999999999997,-13.822,1.299,1.299,-6.565,-5.9625,-95.76033333333334,-96.4625,84.99833333333333,86.1985,40
9,Washout,2.0,-40.733437106333334,-13.664847822,-5.081,-5.081,-9.775,-9.775,-0.45,-0.45,-5.081,-5.081,-9.775,-9.775,-0.45,-0.45,-5.284,-4.532,-79.7645,-80.25049999999999,73.51416666666667,72.551,41
9,Washout,3.0,11.165863515333333,0.040303386,-4.491,-4.491,-7.814,-7.814,-1.055,-1.055,-4.491,-4.491,-7.814,-7.814,-1.055,-1.055,-9.927,-1.9505000000000001,-70.654,-70.8755,62.01183333333333,61.53,42
9,Washout,4.0,-5.760508603333332,-0.063259447,-4.087,-4.087,-6.822,-6.822,-1.485,-1.485,-4.087,-4.087,-6.822,-6.822,-1.485,-1.485,-4.438,-3.885,-67.907,-65.802,54.67066666666667,50.931,43
9,Washout,5.0,-6.3556184,-2.7863434795,-3.785,-3.785,-6.062,-6.062,-1.473,-1.473,-3.785,-3.785,-6.062,-6.062,-1.473,-1.473,2.3753333333333333,-1.525,-58.93116666666666,-55.701,54.0285,54.2735,44
9,Washout,6.0,7.081246179666665,-3.0366648485,-3.548,-3.548,-5.765,-5.765,-1.243,-1.243,-3.548,-3.548,-5.765,-5.765,-1.243,-1.243,-2.106666666666667,-2.224,-58.44433333333333,-57.311,49.30783333333333,48.3665,45
9,Washout,7.0,54.48884548633333,2.0445733375000006,-3.356,-3.356,-5.727,-5.727,-0.973,-0.973,-3.356,-3.356,-5.727,-5.727,-0.973,-0.973,-4.729166666666667,-2.8645,-51.857166666666664,-52.2915,49.6825,48.726,46
9,Washout,8.0,-22.678548341666666,-6.592745279000001,-3.196,-3.196,-5.779,-5.779,-0.561,-0.561,-3.196,-3.196,-5.779,-5.779,-0.561,-0.561,13.955333333333336,-3.6825,-48.979166666666664,-49.46,46.054,46.659,47
9,Washout,9.0,-3.171012487333334,-3.6282000070000002,-3.062,-3.062,-6.105999999999999,-6.106,-0.325,-0.325,-3.062,-3.062,-6.105999999999999,-6.106,-0.325,-0.325,-0.14049999999999999,-0.862,-51.946666666666665,-53.509,41.413833333333336,40.2735,48
9,Washout,10.0,-19.878040633833333,-6.1975233434999994,-2.9470000000000005,-2.947,-6.044,-6.044,0.268,0.268,-2.9470000000000005,-2.947,-6.044,-6.044,0.268,0.268,-0.4766666666666666,-1.753,-46.7125,-44.937,46.2725,48.0065,49
9,ReRotation,1.0,-17.364716853833333,8.2132141035,8.045,8.045,0.044000000000000004,0.044,16.224,16.224,8.045,8.045,0.044000000000000004,0.044,16.224,16.224,5.415500000000001,4.859,-93.71133333333334,-93.20849999999999,108.72833333333334,104.276,50
9,ReRotation,2.0,16.724901377333335,0.34470540000000005,4.815,4.815,0.293,0.293,9.979,9.979,4.815,4.815,0.293,0.293,9.979,9.979,2.536166666666667,7.329000000000001,-67.40516666666666,-66.675,77.69066666666667,80.396,51
9,ReRotation,3.0,-9.994871775833333,10.056445064,2.734,2.734,-0.418,-0.418,6.016000000000001,6.016,2.734,2.734,-0.418,-0.418,6.016000000000001,6.016,6.3084999999999996,3.2865,-59.637499999999996,-59.018,58.99333333333333,58.9715,52
9,ReRotation,4.0,-6.8349192993333325,-0.2687395995,1.344,1.344,-1.05,-1.05,3.744,3.744,1.344,1.344,-1.05,-1.05,3.744,3.744,-1.5791666666666668,1.7005,-47.53266666666667,-46.964,49.266333333333336,48.61450000000001,53
9,ReRotation,5.0,7.1427494965,4.503739942,0.389,0.389,-1.4910000000000003,-1.491,2.365,2.365,0.389,0.389,-1.4910000000000003,-1.491,2.365,2.365,0.2581666666666668,0.8235,-44.78549999999999,-44.43,41.54616666666667,41.497,54
9,ReRotation,6.0,2.0056928789999997,0.19179522749999997,-0.283,-0.283,-1.8340000000000003,-1.834,1.417,1.417,-0.283,-0.283,-1.8340000000000003,-1.834,1.417,1.417,0.11416666666666675,0.125,-38.44266666666667,-38.483999999999995,37.6755,37.25,55
9,ReRotation,7.0,-4.684481408333333,-3.2602886565,-0.766,-0.766,-2.239,-2.239,0.648,0.648,-0.766,-0.766,-2.239,-2.239,0.648,0.648,-0.6025,0.3015,-36.781,-36.0925,33.987833333333334,33.504,56
9,ReRotation,8.0,22.6804140135,-0.689766833,-1.119,-1.119,-2.428,-2.428,0.223,0.223,-1.119,-1.119,-2.428,-2.428,0.223,0.223,-1.9275000000000002,-0.871,-33.256499999999996,-33.0135,33.14933333333333,33.873999999999995,57
9,ReRotation,9.0,26.4356920745,-0.6307599295,-1.382,-1.382,-2.649,-2.649,-0.041,-0.041,-1.382,-1.382,-2.649,-2.649,-0.041,-0.041,-0.9319999999999999,-0.977,-33.0415,-33.585499999999996,31.3505,32.416,58
9,ReRotation,10.0,-17.4275675925,5.233641434,-1.5810000000000002,-1.581,-2.9339999999999997,-2.934,-0.308,-0.308,-1.5810000000000002,-1.581,-2.9339999999999997,-2.934,-0.308,-0.308,-1.5054999999999998,-1.347,-31.255166666666668,-29.92,30.022000000000002,30.194499999999998,59
9,ReRotation,11.0,-30.601550636499997,-6.4389935795,-1.7329999999999999,-1.733,-3.1,-3.1,-0.38999999999999996,-0.39,-1.7329999999999999,-1.733,-3.1,-3.1,-0.38999999999999996,-0.39,-0.4834999999999999,-0.835,-31.5655,-31.766000000000002,26.912166666666668,27.5855,60
9,ReRotation,12.0,-4.4598595953333335,-5.269182484,-1.851,-1.851,-3.269,-3.269,-0.45,-0.45,-1.851,-1.851,-3.269,-3.269,-0.45,-0.45,-1.2298333333333333,-0.9755,-32.574666666666666,-32.8155,24.776666666666667,24.5365,61
9,ReRotation,13.0,-3.4904428985,-1.8575916685,-1.944,-1.944,-3.417,-3.417,-0.462,-0.462,-1.944,-1.944,-3.417,-3.417,-0.462,-0.462,-0.33583333333333326,0.369,-30.443833333333334,-30.826,27.162499999999998,25.143,62
9,ReRotation,14.0,-0.29480232783333343,-2.7547091685,-2.017,-2.017,-3.5589999999999997,-3.559,-0.446,-0.446,-2.017,-2.017,-3.5589999999999997,-3.559,-0.446,-0.446,-1.946,-1.9145,-30.525000000000002,-30.4705,23.857166666666668,23.496,63
9,ReRotation,15.0,2.8284186081666665,1.6422601815,-2.076,-2.076,-3.789,-3.789,-0.549,-0.549,-2.076,-2.076,-3.789,-3.789,-0.549,-0.549,-2.1511666666666667,-0.9675,-29.763333333333335,-29.211,25.063833333333335,25.0905,64
9,ReWashout,1.0,-6.423396212166666,-6.06388075,-5.899,-5.899,-9.633,-9.633,-2.7159999999999997,-2.716,-5.899,-5.899,-9.633,-9.633,-2.7159999999999997,-2.716,-5.910166666666666,-6.6465,-44.475,-44.9645,28.678166666666666,27.709000000000003,65
9,ReWashout,2.0,-6.925740934666667,-7.9151104915,-6.094,-6.094,-8.304,-8.304,-3.921,-3.921,-6.094,-6.094,-8.304,-8.304,-3.921,-3.921,-9.997166666666667,-5.4115,-37.43383333333333,-37.5265,26.832666666666668,27.317,66
9,ReWashout,3.0,-6.149201244333334,-4.7824262435,-6.249,-6.249,-7.919999999999999,-7.92,-4.683,-4.683,-6.249,-6.249,-7.919999999999999,-7.92,-4.683,-4.683,-4.046,-5.708500000000001,-34.998,-35.423500000000004,20.903,21.5185,67
9,ReWashout,4.0,-3.8085851923333336,-4.653421123,-6.378,-6.378,-7.751,-7.751,-5.092,-5.092,-6.378,-6.378,-7.751,-7.751,-5.092,-5.092,-6.561166666666666,-6.720000000000001,-32.07666666666667,-32.1075,21.767,22.866999999999997,68
9,ReWashout,5.0,-6.401327538666667,-5.9987986095,-6.486999999999999,-6.487,-7.692,-7.692,-5.338,-5.338,-6.486999999999999,-6.487,-7.692,-7.692,-5.338,-5.338,-6.696666666666666,-6.8454999999999995,-32.811,-32.763999999999996,18.349833333333333,18.322499999999998,69
9,ReWashout,6.0,-9.409832917666666,-7.5147258825,-6.582,-6.582,-7.787,-7.787,-5.4319999999999995,-5.432,-6.582,-6.582,-7.787,-7.787,-5.4319999999999995,-5.432,-6.1000000000000005,-6.1065000000000005,-31.24533333333333,-30.9115,17.990166666666667,18.613,70
9,ReWashout,7.0,-8.580867511166666,-6.6638477525,-6.663,-6.663,-7.907,-7.907,-5.413999999999999,-5.414,-6.663,-6.663,-7.907,-7.907,-5.413999999999999,-5.414,-11.633166666666668,-7.660500000000001,-28.75883333333333,-29.088,16.391333333333332,15.874,71
9,ReWashout,8.0,-6.278074491000001,-5.6822982369999995,-6.735,-6.735,-8.166,-8.166,-5.400000000000001,-5.4,-6.735,-6.735,-8.166,-8.166,-5.400000000000001,-5.4,-6.8105,-6.261,-27.92833333333333,-28.250999999999998,14.637833333333333,14.215499999999999,72
9,ReWashout,9.0,-6.548897237666666,-6.5241969335,-6.797999999999999,-6.798,-8.27,-8.27,-5.243,-5.243,-6.797999999999999,-6.798,-8.27,-8.27,-5.243,-5.243,-6.908333333333334,-7.2715,-29.099999999999998,-29.506999999999998,14.782333333333334,15.5715,73
9,ReWashout,10.0,-20.290019507833335,-7.9425154995,-6.854,-6.854,-8.526,-8.526,-5.186,-5.186,-6.854,-6.854,-8.526,-8.526,-5.186,-5.186,-21.056833333333334,-6.342499999999999,-27.269166666666667,-27.6185,12.97,12.507000000000001,74
10,Baseline,1.0,-3.0523435643333343,-3.509970556,-6.45,-6.45,-18.608,-18.608,6.537,6.537,-6.45,-6.45,-18.608,-18.608,6.537,6.537,10.8315,5.84,-312.06233333333336,-308.51750000000004,319.39933333333335,327.03200000000004,1
10,Baseline,2.0,-17.2102282775,-1.1294260729999999,-5.895,-5.895,-16.222,-16.222,4.815,4.815,-5.895,-5.895,-16.222,-16.222,4.815,4.815,2.1728333333333345,11.3285,-281.718,-276.366,289.78933333333333,292.269,2
10,Baseline,3.0,40.22261458166667,69.30654412999999,-5.419999999999999,-5.42,-14.955,-14.955,2.7870000000000004,2.787,-5.419999999999999,-5.42,-14.955,-14.955,2.7870000000000004,2.787,-58.333333333333336,-16.1115,-249.4706666666667,-246.0325,248.42583333333334,253.8445,3
10,Baseline,4.0,-7.010806442333334,-5.5599622024999995,-5.014,-5.014,-12.686,-12.686,2.114,2.114,-5.014,-5.014,-12.686,-12.686,2.114,2.114,-3.903,-8.402,-213.17550000000003,-209.869,208.45066666666665,200.11700000000002,4
10,Baseline,5.0,7.323688515833333,-3.1145864475000002,-4.667,-4.667,-10.945,-10.945,1.466,1.466,-4.667,-4.667,-10.945,-10.945,1.466,1.466,-7.828166666666667,-5.4765,-190.27433333333332,-187.588,173.54866666666666,175.507,5
10,Baseline,6.0,4.597599336833331,-0.3477703569999999,-4.369,-4.369,-9.755,-9.755,0.682,0.682,-4.369,-4.369,-9.755,-9.755,0.682,0.682,0.7925,-1.664,-167.29166666666666,-168.5235,155.8905,155.83749999999998,6
10,Baseline,7.0,10.164157383333333,15.426579499999999,-4.113,-4.113,-8.8,-8.8,-0.057,-0.057,-4.113,-4.113,-8.8,-8.8,-0.057,-0.057,9.014999999999999,8.9295,-150.50083333333333,-150.65449999999998,136.0065,134.14800000000002,7
10,Baseline,8.0,6.884720369499998,-2.6493393495,-3.894,-3.894,-7.84,-7.84,-0.434,-0.434,-3.894,-3.894,-7.84,-7.84,-0.434,-0.434,-0.5313333333333349,-16.241500000000002,-138.45166666666668,-139.363,121.278,118.4385,8
10,Baseline,9.0,-70.88319863133334,-84.3735249,-3.706,-3.706,-7.074000000000001,-7.074,-0.7959999999999999,-0.796,-3.706,-3.706,-7.074000000000001,-7.074,-0.7959999999999999,-0.796,-4.209166666666667,-3.671,-121.34166666666665,-119.793,103.70633333333335,103.096,9
10,Baseline,10.0,-75.05834475816667,-71.017482215,-3.5430000000000006,-3.543,-6.226,-6.226,-0.9209999999999999,-0.921,-3.5430000000000006,-3.543,-6.226,-6.226,-0.9209999999999999,-0.921,-2.8885,-3.2904999999999998,-99.65983333333332,-97.914,96.56466666666667,98.1965,10
10,Baseline,11.0,-67.0807926805,-66.050734765,-3.404,-3.404,-5.666999999999999,-5.667,-1.135,-1.135,-3.404,-3.404,-5.666999999999999,-5.667,-1.135,-1.135,3.786499999999999,-3.373,-92.61766666666666,-92.738,79.72233333333334,79.9605,11
10,Baseline,12.0,-12.800028475333333,-3.922609093,-3.283,-3.283,-5.319,-5.319,-1.368,-1.368,-3.283,-3.283,-5.319,-5.319,-1.368,-1.368,100.17016666666667,-4.7035,-82.19533333333332,-83.398,75.642,67.42699999999999,12
10,Baseline,13.0,0.4020335793333332,-2.3517795395,-3.179,-3.179,-4.934,-4.934,-1.378,-1.378,-3.179,-3.179,-4.934,-4.934,-1.378,-1.378,-3.906,-1.6855,-74.75533333333334,-73.78399999999999,65.62666666666667,63.542500000000004,13
10,Baseline,14.0,-34.14124990216667,-16.072268703,-3.09,-3.09,-4.744,-4.744,-1.539,-1.539,-3.09,-3.09,-4.744,-4.744,-1.539,-1.539,-3.533166666666667,-3.2975000000000003,-74.65583333333333,-73.561,56.44466666666667,56.096000000000004,14
10,Baseline,15.0,-21.944964721,-8.2148656675,-3.000833333333333,-3.012,-4.5281666666666665,-4.558,-1.5170000000000001,-1.528,-3.000833333333333,-3.012,-4.5281666666666665,-4.558,-1.5170000000000001,-1.528,-13.548499999999999,-5.3405000000000005,-60.98616666666667,-64.0475,53.2515,51.4505,15
10,Baseline,16.0,-3.8995285480000006,-0.8181029885000001,-2.935333333333333,-2.945,-4.373833333333333,-4.379,-1.4618333333333335,-1.462,-2.935333333333333,-2.945,-4.373833333333333,-4.379,-1.4618333333333335,-1.462,-2.9599999999999995,-2.047,-56.477000000000004,-56.422,51.8615,53.667500000000004,16
10,Baseline,17.0,-1.0327509368333334,2.1400736705,-2.8786666666666663,-2.887,-4.333666666666667,-4.348,-1.4486666666666668,-1.461,-2.8786666666666663,-2.887,-4.333666666666667,-4.348,-1.4486666666666668,-1.461,-4.5285,-4.546,-50.79116666666667,-51.370999999999995,47.719500000000004,48.1575,17
10,Baseline,18.0,-3.0083745373333333,-3.5278385345,-2.8296666666666668,-2.837,-4.252999999999999,-4.262,-1.3748333333333334,-1.387,-2.8296666666666668,-2.837,-4.252999999999999,-4.262,-1.3748333333333334,-1.387,-5.2155,-3.7265,-49.95733333333334,-51.454,40.18566666666666,40.751,18
10,Baseline,19.0,-0.3365145121666668,-1.0419694115,-2.7866666666666666,-2.793,-4.199166666666667,-4.208,-1.2976666666666667,-1.314,-2.7866666666666666,-2.793,-4.199166666666667,-4.208,-1.2976666666666667,-1.314,-1.4311666666666667,-2.008,-48.11433333333333,-48.373000000000005,39.41283333333333,38.3345,19
10,Baseline,20.0,-16.1432139835,-10.905271843,-2.7495,-2.755,-4.171166666666667,-4.155,-1.2231666666666665,-1.216,-2.7495,-2.755,-4.171166666666667,-4.155,-1.2231666666666665,-1.216,-3.2265,-2.689,-42.27133333333334,-42.91,36.7415,36.3485,20
10,Baseline,21.0,-12.68442646,-3.226023352,-2.717333333333333,-2.722,-4.236166666666667,-4.252,-1.2328333333333332,-1.259,-2.717333333333333,-2.722,-4.236166666666667,-4.252,-1.2328333333333332,-1.259,46.33133333333333,-1.0805,-42.06183333333333,-39.647999999999996,34.39033333333333,34.197,21
10,Baseline,22.0,-4.105725490833334,-2.555729792,-2.689833333333333,-2.694,-4.1575,-4.157,-1.0946666666666667,-1.102,-2.689833333333333,-2.694,-4.1575,-4.157,-1.0946666666666667,-1.102,-2.9476666666666667,-2.3555,-37.94716666666667,-38.6465,32.422999999999995,32.69,22
10,Baseline,23.0,13.875194149000002,-1.9718175305,-2.6653333333333333,-2.669,-4.176,-4.16,-1.0608333333333333,-1.058,-2.6653333333333333,-2.669,-4.176,-4.16,-1.0608333333333333,-1.058,-2.554,-2.3834999999999997,-37.1355,-37.166,31.170333333333332,30.759500000000003,23
10,Baseline,24.0,-2.1629147119999996,-1.4473543,-2.6438333333333333,-2.647,-4.260000000000001,-4.256,-1.071,-1.075,-2.6438333333333333,-2.647,-4.260000000000001,-4.256,-1.071,-1.075,-3.1140000000000003,-3.089,-34.11366666666667,-33.6175,30.43766666666667,31.299,24
10,Baseline,25.0,0.03382313799999963,0.152574695,-2.628,-2.628,-4.28,-4.28,-1.051,-1.051,-2.628,-2.628,-4.28,-4.28,-1.051,-1.051,-1.0897999999999999,-2.594,-31.9714,-31.945,30.650600000000004,31.391,25
10,Rotation,1.0,5.8249696066666665,7.362668083,9.452,9.452,1.63,1.63,17.268,17.268,9.452,9.452,1.63,1.63,17.268,17.268,12.463666666666667,9.434000000000001,-103.41933333333333,-100.62,122.748,125.468,26
10,Rotation,2.0,-4.763836134333332,17.659612175,7.677,7.677,1.851,1.851,13.745,13.745,7.677,7.677,1.851,1.851,13.745,13.745,166.541,9.536999999999999,-97.94733333333333,-98.3515,109.1845,108.72999999999999,27
10,Rotation,3.0,19.19225937883333,10.6495840475,6.242999999999999,6.243,1.397,1.397,10.866,10.866,6.242999999999999,6.243,1.397,1.397,10.866,10.866,7.9985,8.6475,-84.86816666666667,-85.69,99.129,95.6345,28
10,Rotation,4.0,-24.376604265666668,-12.1859168325,5.065,5.065,1.248,1.248,9.049,9.049,5.065,5.065,1.248,1.248,9.049,9.049,1.918333333333333,5.18,-77.04733333333333,-76.093,92.882,92.768,29
10,Rotation,5.0,6.839765705666667,5.4712242904999995,4.085,4.085,0.7639999999999999,0.764,7.543,7.543,4.085,4.085,0.7639999999999999,0.764,7.543,7.543,2.3753333333333337,3.4185000000000003,-77.86016666666667,-78.91499999999999,84.15583333333333,84.441,30
10,Rotation,6.0,11.987059846333333,9.272006706500001,3.26,3.26,0.216,0.216,6.132000000000001,6.132,3.26,3.26,0.216,0.216,6.132000000000001,6.132,4.3285,3.2045,-73.12683333333332,-71.68799999999999,76.23766666666667,76.30799999999999,31
10,Rotation,7.0,-14.902230351833333,-1.8287671155,2.56,2.56,-0.033,-0.033,5.431,5.431,2.56,2.56,-0.033,-0.033,5.431,5.431,4.076833333333333,2.0515,-71.206,-71.382,73.60966666666667,72.5435,32
10,Rotation,8.0,6.082232679666667,3.5864339259999998,1.961,1.961,-0.6999999999999998,-0.7,4.518,4.518,1.961,1.961,-0.6999999999999998,-0.7,4.518,4.518,1.2258333333333336,3.059,-63.327999999999996,-64.51650000000001,70.08333333333333,68.5305,33
10,Rotation,9.0,-39.56726914083334,-8.9426092405,1.445,1.445,-1.326,-1.326,3.936,3.936,1.445,1.445,-1.326,-1.326,3.936,3.936,-0.3585000000000001,1.5485,-64.31683333333332,-66.023,65.60716666666666,64.9315,34
10,Rotation,10.0,-1.4110119118333333,-6.667417847,0.997,0.997,-1.651,-1.651,3.846,3.846,0.997,0.997,-1.651,-1.651,3.846,3.846,-0.8576666666666665,-0.3225,-62.674,-61.081500000000005,61.30983333333334,63.099000000000004,35
10,Rotation,11.0,7.807062085333334,2.923320228,0.607,0.607,-2.21,-2.21,3.5020000000000002,3.502,0.607,0.607,-2.21,-2.21,3.5020000000000002,3.502,0.08483333333333336,-0.7995,-57.294000000000004,-55.729,59.52866666666667,61.204499999999996,36
10,Rotation,12.0,2.1045630755,5.9573395315,0.266,0.266,-2.759,-2.759,3.286,3.286,0.266,0.266,-2.759,-2.759,3.286,3.286,0.6915,0.63,-57.796166666666664,-58.6035,59.647999999999996,59.507999999999996,37
10,Rotation,13.0,-0.08723232050000007,-4.2059678265,-0.034,-0.034,-3.3989999999999996,-3.399,3.014,3.014,-0.034,-0.034,-3.3989999999999996,-3.399,3.014,3.014,0.3366666666666667,-0.319,-57.501,-58.1875,53.48283333333333,54.805,38
10,Rotation,14.0,-6.783203748166667,-4.640015169,-0.299,-0.299,-3.432,-3.432,3.313,3.313,-0.299,-0.299,-3.432,-3.432,3.313,3.313,-18.817166666666665,-1.262,-55.44133333333334,-55.9955,53.69316666666666,54.419,39
10,Rotation,15.0,5.748378097500001,5.4665939285,-0.534,-0.534,-4.166,-4.166,2.901,2.901,-0.534,-0.534,-4.166,-4.166,2.901,2.901,0.31983333333333325,0.838,-52.990166666666674,-52.8945,53.85033333333333,53.3255,40
10,Washout,1.0,30.95168507983333,-5.3791128475,-6.480999999999999,-6.481,-22.501,-22.501,9.173,9.173,-6.480999999999999,-6.481,-22.501,-22.501,9.173,9.173,-151.71016666666665,-28.552,-151.40633333333332,-148.677,144.31233333333333,141.899,41
10,Washout,2.0,-10.557637472166666,-7.3091921265,-3.76,-3.76,-7.601,-7.601,-0.56,-0.56,-3.76,-3.76,-7.601,-7.601,-0.56,-0.56,-4.332,-4.8195,-50.32666666666666,-51.001999999999995,49.64683333333334,48.476,42
10,Washout,3.0,-5.853226415333332,-2.9084310215,-2.907,-2.907,-5.203,-5.203,-1.125,-1.125,-2.907,-2.907,-5.203,-5.203,-1.125,-1.125,-3.9608333333333334,-3.855,-37.2825,-37.078,34.27433333333334,33.659000000000006,43
10,Washout,4.0,-7.057667544,-2.0096649785,-2.521,-2.521,-4.075,-4.075,-1.046,-1.046,-2.521,-2.521,-4.075,-4.075,-1.046,-1.046,-3.287333333333333,-3.1035,-30.819,-30.231,27.505,28.919,44
10,Washout,5.0,-3.4478245836666663,-2.924139342,-2.298,-2.298,-3.529,-3.529,-0.9419999999999998,-0.942,-2.298,-2.298,-3.529,-3.529,-0.9419999999999998,-0.942,-3.6780000000000004,-4.0760000000000005,-30.882166666666667,-31.2095,25.659666666666666,25.307499999999997,45
10,Washout,6.0,-2.7451604374999996,-3.508809722,-2.149,-2.149,-3.411,-3.411,-0.9419999999999998,-0.942,-2.149,-2.149,-3.411,-3.411,-0.9419999999999998,-0.942,-2.219333333333333,-1.9769999999999999,-29.87966666666667,-29.6115,25.389833333333332,24.920499999999997,46
10,Washout,7.0,-5.742864411666666,-3.692463876,-2.04,-2.04,-3.41,-3.41,-0.782,-0.782,-2.04,-2.04,-3.41,-3.41,-0.782,-0.782,-3.153166666666667,-2.044,-27.393,-27.8325,25.202166666666667,25.246,47
10,Washout,8.0,5.7586722205,2.0921243435,-1.9560000000000002,-1.956,-3.4,-3.4,-0.559,-0.559,-1.9560000000000002,-1.956,-3.4,-3.4,-0.559,-0.559,-1.859,-1.3965,-26.3115,-25.9215,25.731666666666666,25.5075,48
