fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
10,ReRotation,12.0,-7.740987893166666,-4.9523260485,-0.828,-0.675,-3.2838333333333334,-3.118,1.5581666666666667,1.682,-0.828,-0.675,-3.2838333333333334,-3.118,1.5581666666666667,1.682,-0.8976666666666665,-1.357,-47.521166666666666,-46.9075,49.3475,47.695,62
10,ReRotation,13.0,-5.861093036,-4.461578736,-1.7271666666666665,-1.593,-4.266333333333334,-4.113,0.8561666666666666,0.939,-1.7271666666666665,-1.593,-4.266333333333334,-4.113,0.8561666666666666,0.939,-2.5966666666666662,-1.4349999999999998,-49.092666666666666,-47.3935,44.841,45.006,63
10,ReRotation,14.0,-1.9359243234999999,-2.1069007405,-2.516,-2.398,-5.212000000000001,-5.033,0.3408333333333333,0.442,-2.516,-2.398,-5.212000000000001,-5.033,0.3408333333333333,0.442,-2.9896666666666665,-1.9739999999999998,-50.580000000000005,-50.388999999999996,45.15033333333333,43.960499999999996,64
10,ReRotation,15.0,-11.2512948004,-2.495381141,-3.106,-3.106,-6.107,-6.107,-0.165,-0.165,-3.106,-3.106,-6.107,-6.107,-0.165,-0.165,-4.1602,-5.451,-47.327600000000004,-46.52,41.2128,40.105,65
10,ReWashout,1.0,-8.230927231666668,-7.220500761499999,-7.073,-7.073,-10.337,-10.337,-4.153,-4.153,-7.073,-7.073,-10.337,-10.337,-4.153,-4.153,100.49833333333333,-5.2219999999999995,-48.25116666666667,-47.9535,32.887499999999996,33.3755,66
10,ReWashout,2.0,-14.031565472833334,-4.9201543135,-7.605,-7.605,-9.806,-9.806,-5.480999999999999,-5.481,-7.605,-7.605,-9.806,-9.806,-5.480999999999999,-5.481,-5.741833333333333,-7.4665,-41.13916666666667,-41.539500000000004,27.639,26.2485,67
10,ReWashout,3.0,-7.7079554365,-8.202034423,-8.004,-8.004,-9.727,-9.727,-6.393,-6.393,-8.004,-8.004,-9.727,-9.727,-6.393,-6.393,-9.346166666666667,-11.748999999999999,-41.494499999999995,-41.451,27.757833333333334,28.2125,68
10,ReWashout,4.0,-13.369046204999998,-13.21197745,-8.322,-8.322,-9.748,-9.748,-6.944,-6.944,-8.322,-8.322,-9.748,-9.748,-6.944,-6.944,-7.979500000000001,-7.923,-39.48083333333333,-40.177,20.841833333333334,22.008000000000003,69
10,ReWashout,5.0,-12.562683230333334,-11.6899870845,-8.584,-8.584,-9.817,-9.817,-7.236999999999999,-7.237,-8.584,-8.584,-9.817,-9.817,-7.236999999999999,-7.237,-3.7635,-5.9190000000000005,-36.71266666666667,-36.492000000000004,18.859666666666666,18.665,70
10,ReWashout,6.0,-8.374899234333334,-7.869039246,-8.804,-8.804,-10.004,-10.004,-7.377,-7.377,-8.804,-8.804,-10.004,-10.004,-7.377,-7.377,-8.992333333333333,-8.8325,-35.849333333333334,-36.245999999999995,19.754,19.896,71
10,ReWashout,7.0,-11.958236858333334,-9.599822897,-8.992,-8.992,-10.405,-10.405,-7.647000000000001,-7.647,-8.992,-8.992,-10.405,-10.405,-7.647000000000001,-7.647,-9.909166666666666,-8.707,-36.458666666666666,-36.672,16.7535,16.8315,72
10,ReWashout,8.0,-13.4539295255,-10.8058777985,-9.154,-9.154,-10.601,-10.601,-7.558,-7.558,-9.154,-9.154,-10.601,-10.601,-7.558,-7.558,-1.7366666666666664,-7.9510000000000005,-34.036,-33.69,17.351666666666667,17.052999999999997,73
10,ReWashout,9.0,-11.001111228,-11.155483848,-9.296,-9.296,-11.0,-11.0,-7.61,-7.61,-9.296,-9.296,-11.0,-11.0,-7.61,-7.61,-10.0235,-9.332,-32.213,-32.3005,16.961166666666667,16.6485,74
10,ReWashout,10.0,-6.857284229833334,-5.285689994,-9.421,-9.421,-11.333,-11.333,-7.591,-7.591,-9.421,-9.421,-11.333,-11.333,-7.591,-7.591,-9.998666666666667,-9.8895,-33.55583333333333,-33.044,13.0505,12.308,75
12,Baseline,1.0,-17.991846405333334,0.12079993900000008,1.072,1.072,-2.186,-2.186,4.662,4.662,1.072,1.072,-2.186,-2.186,4.662,4.662,-8.851666666666667,-0.766,-81.7255,-81.8355,82.5835,79.8815,1
12,Baseline,2.0,-16.335027007333334,2.418456633,0.989,0.989,-2.04,-2.04,4.172,4.172,0.989,0.989,-2.04,-2.04,4.172,4.172,6.183666666666667,2.3775,-78.4765,-80.895,84.43766666666666,80.418,2
12,Baseline,3.0,-24.95314638383333,-4.615523522,0.9129999999999999,0.913,-1.755,-1.755,3.914,3.914,0.9129999999999999,0.913,-1.755,-1.755,3.914,3.914,20.23,3.2655000000000003,-80.29833333333333,-79.69399999999999,72.86383333333333,74.80449999999999,3
12,Baseline,4.0,-4.807074413500001,-2.5458338255,0.844,0.844,-1.675,-1.675,3.478,3.478,0.844,0.844,-1.675,-1.675,3.478,3.478,4.984666666666667,4.0035,-72.885,-70.8895,71.62599999999999,73.4995,4
12,Baseline,5.0,14.354345115666666,13.247690247,0.7701666666666668,0.78,-1.5235,-1.545,3.142666666666667,3.18,0.7701666666666668,0.78,-1.5235,-1.545,3.142666666666667,3.18,4.178999999999999,1.5225,-70.17716666666666,-71.127,74.72883333333333,74.655,5
12,Baseline,6.0,-4.0490942599999995,-7.2733022935000005,0.7120000000000001,0.721,-1.407333333333333,-1.416,2.912333333333333,2.956,0.7120000000000001,0.721,-1.407333333333333,-1.416,2.912333333333333,2.956,11.829500000000001,1.5499999999999998,-68.03500000000001,-66.0505,69.40933333333334,68.83500000000001,6
12,Baseline,7.0,19.711882061833332,23.819696575000002,0.6586666666666666,0.667,-1.3608333333333336,-1.364,2.651,2.694,0.6586666666666666,0.667,-1.3608333333333336,-1.364,2.651,2.694,-4.544,2.311,-63.75483333333333,-62.3425,64.56833333333333,64.613,7
12,Baseline,8.0,13.780874007833333,9.014630124,0.6095,0.617,-1.332,-1.345,2.4156666666666666,2.436,0.6095,0.617,-1.332,-1.345,2.4156666666666666,2.436,0.8479999999999999,3.298,-68.61066666666666,-69.116,69.30633333333333,71.9735,8
12,Baseline,9.0,26.605764155333333,-3.758649498,0.565,0.572,-1.2495,-1.267,2.3053333333333335,2.314,0.565,0.572,-1.2495,-1.267,2.3053333333333335,2.314,3.9753333333333334,1.325,-60.160500000000006,-58.473,63.749833333333335,65.4615,9
12,Baseline,10.0,3.386023656166667,2.170187733,0.5235,0.53,-1.1655,-1.162,2.2411666666666665,2.262,0.5235,0.53,-1.1655,-1.162,2.2411666666666665,2.262,-0.31883333333333325,0.8435,-60.4135,-61.394999999999996,58.757000000000005,58.7575,10
12,Baseline,11.0,10.610397464,9.1040643515,0.4851666666666667,0.491,-1.1921666666666668,-1.183,2.1149999999999998,2.137,0.4851666666666667,0.491,-1.1921666666666668,-1.183,2.1149999999999998,2.137,-1.3055,0.20850000000000002,-61.382,-61.9135,57.26466666666667,60.096500000000006,11
12,Baseline,12.0,23.063362887333337,-3.4748814329999997,0.45050000000000007,0.456,-1.2183333333333335,-1.238,2.0151666666666666,2.005,0.45050000000000007,0.456,-1.2183333333333335,-1.238,2.0151666666666666,2.005,-1.8773333333333333,-3.231,-58.564166666666665,-59.099999999999994,60.4375,63.3695,12
12,Baseline,13.0,9.760106909500001,4.5507726250000005,0.418,0.423,-1.1456666666666668,-1.12,2.038333333333333,2.066,0.418,0.423,-1.1456666666666668,-1.12,2.038333333333333,2.066,-1.0015,-0.407,-57.92016666666667,-57.687,59.34833333333333,58.792,13
12,Baseline,14.0,-22.613309445166664,-4.883468139,0.38833333333333336,0.393,-1.2588333333333332,-1.274,1.915,1.9,0.38833333333333336,0.393,-1.2588333333333332,-1.274,1.915,1.9,1.2921666666666667,0.8475,-55.93483333333334,-55.544,54.0545,53.478,14
12,Baseline,15.0,-1.707517727833333,-2.1472095839999996,0.36083333333333334,0.365,-1.1896666666666667,-1.183,1.9863333333333333,1.99,0.36083333333333334,0.365,-1.1896666666666667,-1.183,1.9863333333333333,1.99,8.227166666666667,0.784,-56.613499999999995,-56.339,54.0,54.838499999999996,15
12,Baseline,16.0,-5.348096751999999,2.4239447575,0.336,0.34,-1.2283333333333333,-1.223,1.9678333333333333,1.968,0.336,0.34,-1.2283333333333333,-1.223,1.9678333333333333,1.968,-0.733,-0.010000000000000009,-53.46016666666666,-53.5995,57.091499999999996,57.683499999999995,16
12,Baseline,17.0,22.006938595500003,-1.7575426840000001,0.31233333333333335,0.316,-1.2579999999999998,-1.255,1.9706666666666666,1.967,0.31233333333333335,0.316,-1.2579999999999998,-1.255,1.9706666666666666,1.967,3.734166666666667,1.3535000000000001,-53.22683333333333,-52.438500000000005,53.5845,55.288,17
12,Baseline,18.0,2.110184018,1.6016097225,0.2906666666666667,0.294,-1.2868333333333333,-1.273,1.9795,1.989,0.2906666666666667,0.294,-1.2868333333333333,-1.273,1.9795,1.989,3.267333333333333,0.973,-50.62716666666666,-52.305,52.936,52.8245,18
12,Baseline,19.0,18.878174551666664,2.6717474625,0.271,0.274,-1.3616666666666666,-1.356,1.9331666666666667,1.932,0.271,0.274,-1.3616666666666666,-1.356,1.9331666666666667,1.932,2.269,0.9309999999999999,-50.36166666666667,-50.259,54.45616666666667,54.9965,19
12,Baseline,20.0,11.559925601833335,9.907282673000001,0.253,0.256,-1.396,-1.39,1.9400000000000002,1.939,0.253,0.256,-1.396,-1.39,1.9400000000000002,1.939,-1.5338333333333332,-1.525,-54.0445,-53.3835,51.36233333333333,51.693,20
12,Baseline,21.0,27.00248176166667,-1.6812173985,0.2353333333333333,0.238,-1.4368333333333334,-1.426,1.9461666666666666,1.945,0.2353333333333333,0.238,-1.4368333333333334,-1.426,1.9461666666666666,1.945,-0.5000000000000001,0.23550000000000004,-51.62983333333333,-52.0865,51.5495,50.7115,21
12,Baseline,22.0,7.102232325166667,-0.922473004,0.21966666666666668,0.222,-1.5078333333333334,-1.491,1.945,1.952,0.21966666666666668,0.222,-1.5078333333333334,-1.491,1.945,1.952,4.7843333333333335,-0.61,-49.11366666666667,-49.176,51.876666666666665,52.8745,22
12,Baseline,23.0,22.252096900166666,-8.0372759105,0.20566666666666666,0.208,-1.5765,-1.592,1.9355,1.91,0.20566666666666666,0.208,-1.5765,-1.592,1.9355,1.91,7.175333333333334,4.0205,-47.073,-45.907,50.55883333333333,52.4165,23
12,Baseline,24.0,1.7639106418333335,2.1680738,0.19200000000000003,0.194,-1.5203333333333333,-1.499,2.0488333333333335,2.063,0.19200000000000003,0.194,-1.5203333333333333,-1.499,2.0488333333333335,2.063,1.7913333333333334,1.85,-49.155499999999996,-50.032,48.705333333333336,49.783,24
12,Baseline,25.0,-9.930349900000001,-0.196226796,0.182,0.182,-1.627,-1.627,1.9780000000000002,1.978,0.182,0.182,-1.627,-1.627,1.9780000000000002,1.978,3.6310000000000002,0.228,-50.9072,-54.093,48.6942,47.505,25
12,Rotation,1.0,14.050652862333331,13.490979197,7.175,7.175,-1.647,-1.647,16.143,16.143,7.175,7.175,-1.647,-1.647,16.143,16.143,-0.9470000000000004,5.9405,-105.382,-105.9045,120.67450000000001,122.537,26
12,Rotation,2.0,-25.560032721166667,3.7165741285,5.811,5.811,0.09500000000000001,0.095,11.438,11.438,5.811,5.811,0.09500000000000001,0.095,11.438,11.438,3.721333333333334,4.615,-98.50616666666667,-98.535,111.968,112.286,27
12,Rotation,3.0,-21.72718503433333,-5.6912096965,5.066,5.066,0.769,0.769,9.732,9.732,5.066,5.066,0.769,0.769,9.732,9.732,6.3465,7.414,-91.40433333333334,-92.11449999999999,99.00666666666666,95.80250000000001,28
12,Rotation,4.0,-20.214859338,-0.547899012,4.553,4.553,0.983,0.983,8.526,8.526,4.553,4.553,0.983,0.983,8.526,8.526,3.954333333333333,5.7155000000000005,-89.919,-90.696,92.80916666666667,93.044,29
12,Rotation,5.0,-12.649107180833333,2.708149568,4.162,4.162,0.7879999999999999,0.788,7.455000000000001,7.455,4.162,4.162,0.7879999999999999,0.788,7.455000000000001,7.455,-31.956666666666667,4.7625,-80.06150000000001,-79.6865,95.12716666666667,92.851,30
12,Rotation,6.0,1.138687477333333,1.4992625285,3.845,3.845,0.799,0.799,6.986,6.986,3.845,3.845,0.799,0.799,6.986,6.986,4.6045,3.8425000000000002,-82.13516666666668,-81.404,85.26116666666667,84.487,31
12,Rotation,7.0,6.693959364166667,3.8482322470000003,3.58,3.58,0.739,0.739,6.646,6.646,3.58,3.58,0.739,0.739,6.646,6.646,1.2216666666666667,2.5145,-75.49116666666667,-74.1725,86.04666666666667,85.505,32
12,Rotation,8.0,-32.8882736105,-19.201318625,3.3540000000000005,3.354,0.443,0.443,6.271,6.271,3.3540000000000005,3.354,0.443,0.443,6.271,6.271,5.1445,5.3075,-77.44116666666666,-78.0625,79.12066666666668,77.87700000000001,33
12,Rotation,9.0,6.141290255,6.255789546,3.156,3.156,0.22,0.22,6.093,6.093,3.156,3.156,0.22,0.22,6.093,6.093,7.037999999999999,6.0344999999999995,-76.69166666666666,-74.59049999999999,78.619,79.358,34
12,Rotation,10.0,-4.849893780666666,15.396134565,2.983,2.983,-0.17400000000000002,-0.174,5.913,5.913,2.983,2.983,-0.17400000000000002,-0.174,5.913,5.913,9.4,3.0025000000000004,-70.76433333333334,-70.5735,77.65733333333334,78.462,35
12,Rotation,11.0,-14.685726314833333,-2.4375960695,2.829,2.829,-0.266,-0.266,6.111999999999999,6.112,2.829,2.829,-0.266,-0.266,6.111999999999999,6.112,159.94766666666666,-1.8259999999999996,-70.14733333333334,-70.224,79.7525,79.69550000000001,36
12,Rotation,12.0,-2.5575753594999995,8.232851604,2.6910000000000003,2.691,-0.525,-0.525,6.152,6.152,2.6910000000000003,2.691,-0.525,-0.525,6.152,6.152,2.5345,2.403,-68.24,-68.136,76.87983333333334,75.0235,37
12,Rotation,13.0,6.2996032138333335,1.440250026,2.568,2.568,-0.864,-0.864,6.160999999999999,6.161,2.568,2.568,-0.864,-0.864,6.160999999999999,6.161,1.894666666666667,3.0525,-65.1825,-64.9405,75.16850000000001,74.255,38
12,Rotation,14.0,-32.24223677116667,-2.3320029884999998,2.456,2.456,-1.156,-1.156,6.257000000000001,6.257,2.456,2.456,-1.156,-1.156,6.257000000000001,6.257,3.2575000000000003,2.959,-64.04299999999999,-64.68299999999999,77.95033333333333,75.6905,39
12,Rotation,15.0,-14.486194107833334,1.2208172065,2.355,2.355,-1.494,-1.494,6.275000000000001,6.275,2.355,2.355,-1.494,-1.494,6.275000000000001,6.275,2.1059999999999994,1.537,-70.1955,-69.77199999999999,71.541,71.5375,40
12,Washout,1.0,-23.9050291595,-4.158449750499999,-7.687,-7.687,-18.068,-18.068,3.658,3.658,-7.687,-7.687,-18.068,-18.068,3.658,3.658,-5.768,-6.96,-127.1555,-125.2725,113.3935,112.71000000000001,41
12,Washout,2.0,-33.492384485,-12.20639932,-7.533,-7.533,-12.895000000000001,-12.895,-1.898,-1.898,-7.533,-7.533,-12.895000000000001,-12.895,-1.898,-1.898,-10.596833333333334,-11.0075,-93.18833333333333,-95.5735,78.26316666666666,77.116,42
12,Washout,3.0,-4.589962394333334,-5.745817961,-7.328,-7.328,-11.074999999999998,-11.075,-3.449,-3.449,-7.328,-7.328,-11.074999999999998,-11.075,-3.449,-3.449,-10.994833333333332,-10.277000000000001,-76.72133333333333,-76.9435,62.83983333333333,62.90599999999999,43
12,Washout,4.0,-27.81342664183333,-12.678734375,-7.166999999999999,-7.167,-10.109,-10.109,-4.301,-4.301,-7.166999999999999,-7.167,-10.109,-10.109,-4.301,-4.301,-7.7876666666666665,-7.0265,-74.19016666666667,-74.48599999999999,54.7395,56.7455,44
12,Washout,5.0,23.162323137166666,-5.3049179545000005,-7.043,-7.043,-9.465,-9.465,-4.499,-4.499,-7.043,-7.043,-9.465,-9.465,-4.499,-4.499,24.392,-6.4045000000000005,-65.16083333333334,-64.287,49.036833333333334,48.1555,45
12,Washout,6.0,-39.322385298,-9.152135802,-6.946000000000001,-6.946,-9.468,-9.468,-4.695,-4.695,-6.946000000000001,-6.946,-9.468,-9.468,-4.695,-4.695,-8.026333333333334,-8.028,-55.999500000000005,-56.361000000000004,48.4905,45.802499999999995,46
12,Washout,7.0,-8.730457238166666,-6.338081982,-6.867999999999999,-6.868,-9.283,-9.283,-4.459,-4.459,-6.867999999999999,-6.868,-9.283,-9.283,-4.459,-4.459,-9.030166666666666,-6.82,-53.6235,-54.6825,43.48116666666667,41.647,47
12,Washout,8.0,-20.634853520000004,-12.322157180000001,-6.805,-6.805,-9.431,-9.431,-4.402,-4.402,-6.805,-6.805,-9.431,-9.431,-4.402,-4.402,-7.558166666666666,-7.728999999999999,-51.891,-51.1215,41.33733333333333,40.2025,48
12,Washout,9.0,-62.542016177166666,-37.750879565,-6.7540000000000004,-6.754,-9.521,-9.521,-4.1,-4.1,-6.7540000000000004,-6.754,-9.521,-9.521,-4.1,-4.1,-2.0138333333333334,-4.446,-54.102666666666664,-51.221500000000006,39.477000000000004,39.265,49
12,Washout,10.0,-5.480544992166667,-5.6704622019999995,-6.711000000000001,-6.711,-9.783,-9.783,-4.017,-4.017,-6.711000000000001,-6.711,-9.783,-9.783,-4.017,-4.017,2294.2636666666667,-7.351,-49.919999999999995,-48.17,38.840833333333336,39.498999999999995,50
12,ReRotation,1.0,0.3355362006666667,14.508933205,15.205,15.205,9.681,9.681,21.231,21.231,15.205,15.205,9.681,9.681,21.231,21.231,16.042666666666666,14.919,-65.04983333333334,-64.72800000000001,95.72866666666665,94.826,51
12,ReRotation,2.0,13.533914205833334,16.75791808,12.261000000000001,12.261,8.062,8.062,16.548,16.548,12.261000000000001,12.261,8.062,8.062,16.548,16.548,8.694833333333333,8.582,-60.09583333333333,-61.626000000000005,86.96933333333334,85.418,52
12,ReRotation,3.0,-11.970241009,7.0243829915,9.747,9.747,6.409,6.409,13.204,13.204,9.747,9.747,6.409,6.409,13.204,13.204,7.55,10.107,-59.07933333333333,-57.6815,74.06466666666667,73.732,53
12,ReRotation,4.0,-17.985909691666667,-1.4920520659999998,7.591,7.591,4.779,4.779,10.674,10.674,7.591,7.591,4.779,4.779,10.674,10.674,7.970166666666667,5.0920000000000005,-52.86366666666667,-51.658,71.57066666666667,71.566,54
12,ReRotation,5.0,-13.731827784166668,9.4381327675,5.732,5.732,2.9979999999999998,2.998,8.346,8.346,5.732,5.732,2.9979999999999998,2.998,8.346,8.346,7.359999999999999,7.633,-51.499,-50.3815,64.432,63.3195,55
12,ReRotation,6.0,-13.683142038,0.5895872154999999,4.124,4.124,1.524,1.524,6.516000000000001,6.516,4.124,4.124,1.524,1.524,6.516000000000001,6.516,5.450833333333333,3.482,-52.5375,-50.4915,57.308166666666665,57.1285,56
12,ReRotation,7.0,-3.044258913666667,-1.6430555235,2.727,2.727,0.38000000000000006,0.38,4.992,4.992,2.727,2.727,0.38000000000000006,0.38,4.992,4.992,-4.586666666666667,0.822,-48.812333333333335,-48.9075,55.34883333333334,55.5045,57
12,ReRotation,8.0,-6.488698693833334,2.4022253575,1.5089999999999997,1.509,-0.641,-0.641,3.6749999999999994,3.675,1.5089999999999997,1.509,-0.641,-0.641,3.6749999999999994,3.675,0.1736666666666662,-0.10799999999999998,-46.679,-45.9335,51.2015,50.58,58
12,ReRotation,9.0,-1.6905023923333333,-1.507749306,0.445,0.445,-1.6580000000000001,-1.658,2.419,2.419,0.445,0.445,-1.6580000000000001,-1.658,2.419,2.419,2.6943333333333332,2.0755,-45.79316666666667,-46.9915,45.3855,45.775,59
12,ReRotation,10.0,-15.076921167666663,-1.4915026905,-0.48699999999999993,-0.487,-2.483,-2.483,1.417,1.417,-0.48699999999999993,-0.487,-2.483,-2.483,1.417,1.417,0.009333333333333157,-0.7805,-45.40116666666666,-45.301,45.285666666666664,43.1105,60
12,ReRotation,11.0,-1.19420527,-1.7717591259999999,-1.307,-1.307,-3.25,-3.25,0.57,0.57,-1.307,-1.307,-3.25,-3.25,0.57,0.57,0.39666666666666667,-1.5735000000000001,-44.786,-46.5235,41.092999999999996,43.067,61
12,ReRotation,12.0,-19.424505848,-1.8828007465,-2.029,-2.029,-3.837,-3.837,0.002,0.002,-2.029,-2.029,-3.837,-3.837,0.002,0.002,7.5906666666666665,1.362,-42.40016666666667,-42.758,39.74433333333334,40.12,62
12,ReRotation,13.0,-4.238452623,-1.557426455,-2.667,-2.667,-4.577,-4.577,-0.649,-0.649,-2.667,-2.667,-4.577,-4.577,-0.649,-0.649,-14.029166666666667,-2.8689999999999998,-42.56916666666667,-40.8245,35.836333333333336,34.9945,63
12,ReRotation,14.0,-34.384196177,-8.331842837,-3.231,-3.231,-5.27,-5.27,-1.101,-1.101,-3.231,-3.231,-5.27,-5.27,-1.101,-1.101,-3.3861666666666665,-1.045,-41.440333333333335,-41.7635,35.51333333333333,35.210499999999996,64
12,ReRotation,15.0,-4.4475553686666665,-3.7119237094999997,-3.7320000000000007,-3.732,-5.919,-5.919,-1.446,-1.446,-3.7320000000000007,-3.732,-5.919,-5.919,-1.446,-1.446,-3.8456666666666663,-5.952,-41.108333333333334,-42.107,34.86666666666667,33.855000000000004,65
12,ReWashout,1.0,-32.14461836866666,-14.59943232,-11.375,-11.375,-20.508,-20.508,-3.078,-3.078,-11.375,-11.375,-20.508,-20.508,-3.078,-3.078,-63.54916666666666,-15.86,-103.86966666666666,-104.402,84.68849999999999,84.23949999999999,66
12,ReWashout,2.0,-5.712581923666666,-7.152790202,-6.963,-6.963,-9.976,-9.976,-4.106,-4.106,-6.963,-6.963,-9.976,-9.976,-4.106,-4.106,-6.691,-5.57,-50.921,-50.570499999999996,35.437999999999995,33.047,67
12,ReWashout,3.0,-31.108657954333335,-6.3358374495000005,-5.444,-5.444,-7.189,-7.189,-3.788,-3.788,-5.444,-5.444,-7.189,-7.189,-3.788,-3.788,-5.750333333333333,-4.71,-30.133166666666664,-29.898,19.772166666666667,19.6685,68
12,ReWashout,4.0,-4.802651043166667,-4.1955365454999995,-4.778,-4.778,-5.922,-5.922,-3.651,-3.651,-4.778,-4.778,-5.922,-5.922,-3.651,-3.651,-4.089666666666667,-4.372,-25.019833333333334,-24.732,14.505166666666668,14.442499999999999,69
12,ReWashout,5.0,-7.573558548,-5.8157702454999995,-4.445,-4.445,-5.25,-5.25,-3.546,-3.546,-4.445,-4.445,-5.25,-5.25,-3.546,-3.546,-4.517833333333333,-4.897,-21.917333333333332,-21.4135,10.993,10.934,70
12,ReWashout,6.0,-5.066615901333333,-4.7849015025,-4.265,-4.265,-5.026,-5.026,-3.522,-3.522,-4.265,-4.265,-5.026,-5.026,-3.522,-3.522,-5.521666666666667,-5.2125,-17.962333333333333,-17.6965,11.051499999999999,11.535499999999999,71
12,ReWashout,7.0,-2.1566942910000004,-2.397862449,-4.16,-4.16,-4.91,-4.91,-3.4339999999999997,-3.434,-4.16,-4.16,-4.91,-4.91,-3.4339999999999997,-3.434,-5.4638333333333335,-4.754,-17.956166666666665,-17.8515,9.7165,9.2375,72
12,ReWashout,8.0,-5.172626794166667,-3.9491060209999995,-4.096,-4.096,-4.862,-4.862,-3.3480000000000003,-3.348,-4.096,-4.096,-4.862,-4.862,-3.3480000000000003,-3.348,-3.660833333333333,-3.532,-17.235666666666667,-17.439999999999998,8.798,8.719,73
12,ReWashout,9.0,-4.8595133451666666,-4.2504536835,-4.055,-4.055,-4.909,-4.909,-3.324,-3.324,-4.055,-4.055,-4.909,-4.909,-3.324,-3.324,-4.438666666666666,-4.606,-16.234166666666667,-16.154,9.483666666666666,9.3345,74
12,ReWashout,10.0,-6.286902146333333,-5.513853489000001,-4.029,-4.029,-4.862,-4.862,-3.2159999999999997,-3.216,-4.029,-4.029,-4.862,-4.862,-3.2159999999999997,-3.216,-3.8885,-4.0969999999999995,-16.223000000000003,-16.524,8.105666666666666,8.067499999999999,75
14,Baseline,1.0,10.948722279666667,1.6967898665,-5.918333333333333,-5.861,-16.727,-17.077,5.084666666666667,5.668,-5.918333333333333,-5.861,-16.727,-17.077,5.084666666666667,5.668,-35.803666666666665,-13.856,-195.40266666666665,-194.897,175.5331666666667,180.677,1
14,Baseline,2.0,-21.445226810500003,-0.326783378,-6.237666666666667,-6.205,-14.731,-14.977,1.8413333333333333,2.168,-6.237666666666667,-6.205,-14.731,-14.977,1.8413333333333333,2.168,10.336166666666665,9.1695,-175.73283333333333,-172.997,157.517,159.7955,2
14,Baseline,3.0,-14.781251776666664,-19.212109055,-6.422,-6.401,-13.3275,-13.501,-0.02266666666666665,0.208,-6.422,-6.401,-13.3275,-13.501,-0.02266666666666665,0.208,-7.386500000000002,-9.3415,-149.898,-146.63299999999998,135.34916666666666,137.385,3
14,Baseline,4.0,-41.69811321066666,-38.00036989,-6.541333333333334,-6.527,-12.319166666666668,-12.46,-1.3408333333333333,-1.176,-6.541333333333334,-6.527,-12.319166666666668,-12.46,-1.3408333333333333,-1.176,-8.4165,-11.701,-144.13266666666667,-144.8915,123.46766666666667,122.702,4
14,Baseline,5.0,10.497252321333333,-7.1517547005,-6.623166666666667,-6.613,-11.4835,-11.615,-2.267333333333333,-2.165,-6.623166666666667,-6.613,-11.4835,-11.615,-2.267333333333333,-2.165,-0.6793333333333328,-6.201499999999999,-127.64366666666666,-128.197,113.70133333333332,112.289,5
14,Baseline,6.0,-12.004390124333334,-7.903258898000001,-6.681333333333334,-6.674,-10.731166666666667,-10.826,-2.8495000000000004,-2.779,-6.681333333333334,-6.674,-10.731166666666667,-10.826,-2.8495000000000004,-2.779,-5.099666666666667,-6.289,-118.36,-116.74000000000001,112.53183333333334,116.469,6
14,Baseline,7.0,1.4929792391666676,-14.027766105000001,-6.7235000000000005,-6.718,-10.203166666666666,-10.257,-3.2579999999999996,-3.202,-6.7235000000000005,-6.718,-10.203166666666666,-10.257,-3.2579999999999996,-3.202,-5.832333333333334,-5.1905,-106.12716666666667,-107.6165,95.74833333333333,95.687,7
14,Baseline,8.0,-7.519605174,-8.1994679005,-6.755333333333334,-6.751,-9.922833333333333,-9.934,-3.579333333333333,-3.538,-6.755333333333334,-6.751,-9.922833333333333,-9.934,-3.579333333333333,-3.538,8.733666666666666,-4.8685,-96.40866666666666,-94.73349999999999,87.90566666666666,89.64,8
14,Baseline,9.0,-9.4849165135,-6.53305099,-6.780166666666666,-6.777,-9.879666666666667,-9.867,-3.814833333333333,-3.786,-6.780166666666666,-6.777,-9.879666666666667,-9.867,-3.814833333333333,-3.786,-7.651666666666666,-5.2135,-104.58233333333334,-105.8115,78.79899999999999,74.726,9
14,Baseline,10.0,48.60950536866667,58.731739946000005,-6.798666666666667,-6.796,-9.946,-9.943,-3.9631666666666665,-3.959,-6.798666666666667,-6.796,-9.946,-9.943,-3.9631666666666665,-3.959,-7.915166666666667,-4.5280000000000005,-91.52883333333334,-92.7145,76.005,72.2205,10
14,Baseline,11.0,-47.61741072183333,-19.010041960000002,-6.814166666666668,-6.812,-9.951666666666666,-9.961,-3.956166666666667,-3.984,-6.814166666666668,-6.812,-9.951666666666666,-9.961,-3.956166666666667,-3.984,-1.1573333333333333,-4.6145000000000005,-87.71283333333334,-87.9875,76.63933333333334,76.67,11
14,Baseline,12.0,-14.920597685333334,-13.006423587,-6.826666666666667,-6.825,-9.9485,-9.905,-3.834666666666667,-3.817,-6.826666666666667,-6.825,-9.9485,-9.905,-3.834666666666667,-3.817,-9.622833333333332,-9.202,-85.65316666666666,-84.43549999999999,66.148,66.9405,12
