y,fish,stage,day,plotday
4.20101367,10,ReRotation,10.0,60
8.201619331,10,ReRotation,10.0,60
9.133172032,10,ReRotation,10.0,60
14.99860408,10,ReRotation,10.0,60
8.217428062,10,ReRotation,10.0,60
-0.858833586,10,ReRotation,11.0,61
-8.953768996,10,ReRotation,11.0,61
-17.00636996,10,ReRotation,11.0,61
-18.64541477,10,ReRotation,11.0,61
5.330247744,10,ReRotation,11.0,61
7.277199586,10,ReRotation,11.0,61
0.689146433,10,ReRotation,12.0,62
-22.57502545,10,ReRotation,12.0,62
-13.81250894,10,ReRotation,12.0,62
-5.963935104,10,ReRotation,12.0,62
-0.842887305,10,ReRotation,12.0,62
-3.940716993,10,ReRotation,12.0,62
-12.85307462,10,ReRotation,13.0,63
-12.85359437,10,ReRotation,13.0,63
-0.791349722,10,ReRotation,13.0,63
-4.53946342,10,ReRotation,13.0,63
-4.383694052,10,ReRotation,13.0,63
0.254617968,10,ReRotation,13.0,63
-21.52767926,10,ReRotation,14.0,64
-3.339204516,10,ReRotation,14.0,64
17.38916264,10,ReRotation,14.0,64
-0.874596965,10,ReRotation,14.0,64
0.248573666,10,ReRotation,14.0,64
-3.511801506,10,ReRotation,14.0,64
2.930016716,10,ReRotation,15.0,65
-29.53955269,10,ReRotation,15.0,65
-2.495381141,10,ReRotation,15.0,65
0.125299893,10,ReRotation,15.0,65
-27.27685678,10,ReRotation,15.0,65
-8.334242508,10,ReWashout,1.0,66
-5.1188114,10,ReWashout,1.0,66
-4.608811099,10,ReWashout,1.0,66
-6.293376872,10,ReWashout,1.0,66
-8.147624651,10,ReWashout,1.0,66
-16.88269686,10,ReWashout,1.0,66
-2.195984195,10,ReWashout,2.0,67
-28.9499244,10,ReWashout,2.0,67
-7.000269503,10,ReWashout,2.0,67
-2.770958905,10,ReWashout,2.0,67
-40.43221671,10,ReWashout,2.0,67
-2.840039124,10,ReWashout,2.0,67
-6.380232094,10,ReWashout,3.0,68
-8.17803972,10,ReWashout,3.0,68
-8.226029126,10,ReWashout,3.0,68
-8.311834355,10,ReWashout,3.0,68
-6.266565619,10,ReWashout,3.0,68
-8.885031705,10,ReWashout,3.0,68
-10.93670654,10,ReWashout,4.0,69
13.81595505,10,ReWashout,4.0,69
-31.01308272,10,ReWashout,4.0,69
-12.61720961,10,ReWashout,4.0,69
-25.65648812,10,ReWashout,4.0,69
-13.80674529,10,ReWashout,4.0,69
-7.983365679,10,ReWashout,5.0,70
-7.867208747,10,ReWashout,5.0,70
-15.39660849,10,ReWashout,5.0,70
3.146416094,10,ReWashout,5.0,70
-27.02925244,10,ReWashout,5.0,70
-20.24608012,10,ReWashout,5.0,70
-5.620006396,10,ReWashout,6.0,71
-3.553297613,10,ReWashout,6.0,71
-9.702928955,10,ReWashout,6.0,71
-8.274044482,10,ReWashout,6.0,71
-7.46403401,10,ReWashout,6.0,71
-15.63508395,10,ReWashout,6.0,71
-8.658252984,10,ReWashout,7.0,72
-28.64005332,10,ReWashout,7.0,72
-5.139154037,10,ReWashout,7.0,72
-12.11425885,10,ReWashout,7.0,72
-6.656309149,10,ReWashout,7.0,72
-10.54139281,10,ReWashout,7.0,72
-19.82273256,10,ReWashout,8.0,73
-7.550918994,10,ReWashout,8.0,73
-12.32832182,10,ReWashout,8.0,73
-9.039286742,10,ReWashout,8.0,73
-22.69888326,10,ReWashout,8.0,73
-9.283433777,10,ReWashout,8.0,73
-9.176479015,10,ReWashout,9.0,74
-6.743315387,10,ReWashout,9.0,74
-14.76803919,10,ReWashout,9.0,74
-9.618165806,10,ReWashout,9.0,74
-13.00786608,10,ReWashout,9.0,74
-12.69280189,10,ReWashout,9.0,74
-4.671890709,10,ReWashout,10.0,75
-4.715302682,10,ReWashout,10.0,75
-12.66190567,10,ReWashout,10.0,75
-4.511417486,10,ReWashout,10.0,75
-8.727111526,10,ReWashout,10.0,75
-5.856077306,10,ReWashout,10.0,75
3.615311197,12,Baseline,1.0,1
8.349045455,12,Baseline,1.0,1
-127.3287736,12,Baseline,1.0,1
14.50871101,12,Baseline,1.0,1
-3.373711319,12,Baseline,1.0,1
-3.721661175,12,Baseline,1.0,1
25.30105532,12,Baseline,2.0,2
-27.08839674,12,Baseline,2.0,2
1.418689879,12,Baseline,2.0,2
-118.9721403,12,Baseline,2.0,2
3.418223387,12,Baseline,2.0,2
17.91240641,12,Baseline,2.0,2
-5.010134262,12,Baseline,3.0,3
-4.220912782,12,Baseline,3.0,3
-5.288439976,12,Baseline,3.0,3
3.011276168,12,Baseline,3.0,3
3.872176549,12,Baseline,3.0,3
-142.082844,12,Baseline,3.0,3
-76.0181843,12,Baseline,4.0,4
24.66052753,12,Baseline,4.0,4
39.16288211,12,Baseline,4.0,4
-11.55600417,12,Baseline,4.0,4
3.471133327,12,Baseline,4.0,4
-8.562800978,12,Baseline,4.0,4
50.74412365,12,Baseline,5.0,5
26.50676188,12,Baseline,5.0,5
91.60616207,12,Baseline,5.0,5
-0.011381386,12,Baseline,5.0,5
-69.90930133,12,Baseline,5.0,5
-12.81029419,12,Baseline,5.0,5
7.121257885,12,Baseline,6.0,6
-9.990060104,12,Baseline,6.0,6
-9.781040078,12,Baseline,6.0,6
-11.97716736,12,Baseline,6.0,6
5.098008606,12,Baseline,6.0,6
-4.765564509,12,Baseline,6.0,6
-9.428810616,12,Baseline,7.0,7
17.96235104,12,Baseline,7.0,7
-8.101656653,12,Baseline,7.0,7
33.39296855,12,Baseline,7.0,7
29.67704211,12,Baseline,7.0,7
54.76939794,12,Baseline,7.0,7
25.23510142,12,Baseline,8.0,8
43.5212175,12,Baseline,8.0,8
9.812983557,12,Baseline,8.0,8
8.216276691,12,Baseline,8.0,8
-1.57496727,12,Baseline,8.0,8
-2.525367851,12,Baseline,8.0,8
-3.767243569,12,Baseline,9.0,9
-3.750055427,12,Baseline,9.0,9
-8.116196332,12,Baseline,9.0,9
29.51624963,12,Baseline,9.0,9
159.6322978,12,Baseline,9.0,9
-13.88046717,12,Baseline,9.0,9
2.203801781,12,Baseline,10.0,10
1.849478754,12,Baseline,10.0,10
-2.52206642,12,Baseline,10.0,10
11.1121515,12,Baseline,10.0,10
2.136573685,12,Baseline,10.0,10
5.536202637,12,Baseline,10.0,10
1.99716771,12,Baseline,11.0,11
21.60463544,12,Baseline,11.0,11
11.59100635,12,Baseline,11.0,11
24.45411299,12,Baseline,11.0,11
6.617122353,12,Baseline,11.0,11
-2.601660059,12,Baseline,11.0,11
-10.43098524,12,Baseline,12.0,12
-1.801747665,12,Baseline,12.0,12
-12.31121316,12,Baseline,12.0,12
36.95460229,12,Baseline,12.0,12
131.1175363,12,Baseline,12.0,12
-5.148015201,12,Baseline,12.0,12
13.58177624,12,Baseline,13.0,13
-5.528746757,12,Baseline,13.0,13
4.675916856,12,Baseline,13.0,13
4.425628394,12,Baseline,13.0,13
38.12270968,12,Baseline,13.0,13
3.283357044,12,Baseline,13.0,13
-9.195595202,12,Baseline,14.0,14
15.46286694,12,Baseline,14.0,14
0.016519147,12,Baseline,14.0,14
-0.571341076,12,Baseline,14.0,14
-13.74640838,12,Baseline,14.0,14
-127.6458981,12,Baseline,14.0,14
0.772433719,12,Baseline,15.0,15
4.760609538,12,Baseline,15.0,15
1.585892045,12,Baseline,15.0,15
-5.066852887,12,Baseline,15.0,15
-5.903529395,12,Baseline,15.0,15
-6.393659387,12,Baseline,15.0,15
-54.47257652,12,Baseline,16.0,16
4.484249849,12,Baseline,16.0,16
1.334165127,12,Baseline,16.0,16
0.391197284,12,Baseline,16.0,16
12.66065936,12,Baseline,16.0,16
3.513724388,12,Baseline,16.0,16
-7.081178823,12,Baseline,17.0,17
-2.620400488,12,Baseline,17.0,17
149.0199283,12,Baseline,17.0,17
-0.89468488,12,Baseline,17.0,17
1.538174771,12,Baseline,17.0,17
-7.920207307,12,Baseline,17.0,17
1.040885512,12,Baseline,18.0,18
0.475041451,12,Baseline,18.0,18
2.162333933,12,Baseline,18.0,18
4.938652604,12,Baseline,18.0,18
0.656342944,12,Baseline,18.0,18
3.387847664,12,Baseline,18.0,18
-9.473069348,12,Baseline,19.0,19
1.476028541,12,Baseline,19.0,19
113.9096912,12,Baseline,19.0,19
3.867466384,12,Baseline,19.0,19
-8.703316897,12,Baseline,19.0,19
12.19224743,12,Baseline,19.0,19
34.77423909,12,Baseline,20.0,20
12.04716883,12,Baseline,20.0,20
-0.22050565,12,Baseline,20.0,20
12.95860846,12,Baseline,20.0,20
7.767396516,12,Baseline,20.0,20
2.032646365,12,Baseline,20.0,20
-17.86109649,12,Baseline,21.0,21
17.7935027,12,Baseline,21.0,21
-5.731503243,12,Baseline,21.0,21
-2.217863415,12,Baseline,21.0,21
171.1764224,12,Baseline,21.0,21
-1.144571382,12,Baseline,21.0,21
-1.244081712,12,Baseline,22.0,22
-10.74982748,12,Baseline,22.0,22
56.26276861,12,Baseline,22.0,22
-2.575394769,12,Baseline,22.0,22
1.520793598,12,Baseline,22.0,22
-0.600864296,12,Baseline,22.0,22
173.8053841,12,Baseline,23.0,23
-7.458743112,12,Baseline,23.0,23
-8.615808709,12,Baseline,23.0,23
8.320355592,12,Baseline,23.0,23
-13.56148683,12,Baseline,23.0,23
-18.97711964,12,Baseline,23.0,23
1.710430142,12,Baseline,24.0,24
-5.034117294,12,Baseline,24.0,24
-3.732872166,12,Baseline,24.0,24
11.84452982,12,Baseline,24.0,24
3.169775891,12,Baseline,24.0,24
2.625717458,12,Baseline,24.0,24
-2.106740051,12,Baseline,25.0,25
1.359896557,12,Baseline,25.0,25
-67.66518456,12,Baseline,25.0,25
-0.196226796,12,Baseline,25.0,25
18.95650535,12,Baseline,25.0,25
22.08778995,12,Rotation,1.0,26
25.91484636,12,Rotation,1.0,26
8.006699326,12,Rotation,1.0,26
18.18034136,12,Rotation,1.0,26
1.312623144,12,Rotation,1.0,26
8.801617034,12,Rotation,1.0,26
1.550085664,12,Rotation,2.0,27
19.87027135,12,Rotation,2.0,27
-117.9424639,12,Rotation,2.0,27
7.279105596,12,Rotation,2.0,27
-70.00025763,12,Rotation,2.0,27
5.883062593,12,Rotation,2.0,27
-122.0428577,12,Rotation,3.0,28
-5.827762476,12,Rotation,3.0,28
1.080340639,12,Rotation,3.0,28
-8.164174062,12,Rotation,3.0,28
-5.554656917,12,Rotation,3.0,28
10.14600031,12,Rotation,3.0,28
-44.9035589,12,Rotation,4.0,29
-104.5690937,12,Rotation,4.0,29
7.808164106,12,Rotation,4.0,29
3.947011675,12,Rotation,4.0,29
21.47113049,12,Rotation,4.0,29
-5.042809699,12,Rotation,4.0,29
-48.09769916,12,Rotation,5.0,30
6.494989509,12,Rotation,5.0,30
5.299444642,12,Rotation,5.0,30
18.96083986,12,Rotation,5.0,30
0.116854494,12,Rotation,5.0,30
-58.66907243,12,Rotation,5.0,30
14.36341772,12,Rotation,6.0,31
-0.754983079,12,Rotation,6.0,31
-2.833403437,12,Rotation,6.0,31
3.753508136,12,Rotation,6.0,31
5.160590704,12,Rotation,6.0,31
-12.85700518,12,Rotation,6.0,31
2.289102501,12,Rotation,7.0,32
5.407361993,12,Rotation,7.0,32
-0.513646374,12,Rotation,7.0,32
13.92894309,12,Rotation,7.0,32
2.118454325,12,Rotation,7.0,32
16.93354065,12,Rotation,7.0,32
